landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,class_label
0.5558769702911377,0.5674153566360474,-2.095734146223549e-07,0.5614166259765625,0.419343501329422,0.0036842303816229105,0.5236223340034485,0.2964768707752228,-0.008238011971116066,0.4933962821960449,0.17928846180438995,-0.02153143659234047,0.4990603029727936,0.08618631958961487,-0.035793982446193695,0.35504499077796936,0.3001475930213928,-0.00542183592915535,0.326185941696167,0.2939063012599945,0.009438843466341496,0.3719485402107239,0.325378954410553,0.01300512719899416,0.4082421660423279,0.34343597292900085,0.01142540480941534,0.30864083766937256,0.3832671046257019,-0.009238775819540024,0.3132712244987488,0.36831051111221313,0.02439349703490734,0.35892918705940247,0.3938087224960327,0.03291944041848183,0.390849769115448,0.4129575788974762,0.027571653947234154,0.28700801730155945,0.469052791595459,-0.009137462824583054,0.3033314049243927,0.4473077952861786,0.024479104205965996,0.34329426288604736,0.4629938006401062,0.03361029550433159,0.3795524537563324,0.4827750325202942,0.027182038873434067,0.2772243022918701,0.5444321632385254,-0.009456982836127281,0.2945832312107086,0.5211321115493774,0.018982553854584694,0.33431559801101685,0.5326457023620605,0.03693845868110657,0.36517825722694397,0.5471547842025757,0.045787107199430466,0
0.6337657570838928,0.5284519791603088,-2.4973200396516404e-08,0.6199104189872742,0.5030236840248108,-0.0094501543790102,0.5984143018722534,0.4921414256095886,-0.015198750421404839,0.5739030838012695,0.4864010512828827,-0.01881556399166584,0.5554605722427368,0.4815219044685364,-0.020650124177336693,0.5668368339538574,0.5177316665649414,-0.010745998471975327,0.5514348745346069,0.49946996569633484,-0.013660737313330173,0.5660792589187622,0.4960092008113861,-0.01535902451723814,0.5768322348594666,0.5016427040100098,-0.01619049720466137,0.5663483142852783,0.5343558192253113,-0.007199544459581375,0.5524032115936279,0.5134597420692444,-0.007492967881262302,0.5643027424812317,0.5078591108322144,-0.007877963595092297,0.5736193656921387,0.512649655342102,-0.009103195741772652,0.5715731382369995,0.5463663339614868,-0.0037774192169308662,0.556766152381897,0.5274152159690857,-0.003485248191282153,0.5660389065742493,0.5212276577949524,-0.0008417938370257616,0.5758036971092224,0.5241661071777344,-2.8722644856316037e-05,0.5784446597099304,0.5552157759666443,-0.0009564349893480539,0.563126802444458,0.5421651005744934,-0.0006586874951608479,0.5694502592086792,0.536579966545105,0.0029458035714924335,0.577621340751648,0.5377306342124939,0.005664806813001633,0
0.5905921459197998,0.7122385501861572,2.5941986336874834e-07,0.34356117248535156,0.6421374082565308,0.03897467255592346,0.22671577334403992,0.5121326446533203,0.019789982587099075,0.17319363355636597,0.3821730315685272,0.007721012458205223,0.07950535416603088,0.30013230443000793,-5.1897695811931044e-05,0.3455181121826172,0.427992045879364,-0.17375008761882782,0.35870665311813354,0.2188531458377838,-0.258273720741272,0.3815985321998596,0.11053082346916199,-0.2749696969985962,0.4084455966949463,0.03511562943458557,-0.26113367080688477,0.5229768753051758,0.418586403131485,-0.17454157769680023,0.5603630542755127,0.19685718417167664,-0.20730067789554596,0.5316444039344788,0.202171191573143,-0.10544019937515259,0.5072001218795776,0.24303127825260162,-0.008429493755102158,0.6786428093910217,0.4289928674697876,-0.16144278645515442,0.7063971757888794,0.23579807579517365,-0.17313049733638763,0.6525861024856567,0.24144317209720612,-0.047578755766153336,0.6173595786094666,0.28795748949050903,0.06522250920534134,0.8049476146697998,0.45332908630371094,-0.1406802088022232,0.8528344631195068,0.30111241340637207,-0.12108248472213745,0.7955073118209839,0.28109556436538696,-0.029193082824349403,0.7397463321685791,0.3018268346786499,0.05966181680560112,0
0.7081959843635559,0.802866518497467,-1.1234617147692916e-07,0.7105737328529358,0.7653764486312866,-0.0013892380520701408,0.706159234046936,0.7275891900062561,-0.005409501027315855,0.7047145366668701,0.6973300576210022,-0.00975013617426157,0.7108761668205261,0.675094723701477,-0.014531958848237991,0.6813264489173889,0.728546142578125,-0.008837943896651268,0.6554679870605469,0.7275630235671997,-0.013522377237677574,0.6606435179710388,0.7367560863494873,-0.016786644235253334,0.6702969074249268,0.7395867705345154,-0.018787015229463577,0.6724683046340942,0.7482495307922363,-0.011346109211444855,0.6480621695518494,0.7427619695663452,-0.01377870887517929,0.6546590924263,0.7500088214874268,-0.013630550354719162,0.6649624705314636,0.7528938055038452,-0.014465777203440666,0.6660322546958923,0.7680484056472778,-0.013523543253540993,0.6442770957946777,0.7588562369346619,-0.015878520905971527,0.6504713296890259,0.7653275728225708,-0.012331666424870491,0.6602770686149597,0.7694047689437866,-0.010493081994354725,0.6612825989723206,0.7871725559234619,-0.015761371701955795,0.643418550491333,0.7760303616523743,-0.016741357743740082,0.6489088535308838,0.7799406051635742,-0.012100331485271454,0.657413125038147,0.7837890386581421,-0.008578223176300526,0
0.5352106690406799,0.5943260192871094,1.447457691483578e-07,0.5474216341972351,0.5661219954490662,-0.0021057212725281715,0.5514179468154907,0.5361232161521912,-0.004583797883242369,0.5509463548660278,0.516465961933136,-0.008442028425633907,0.5425680875778198,0.5082000494003296,-0.011275102384388447,0.5238872766494751,0.5111745595932007,0.0006911642849445343,0.5204541683197021,0.48242267966270447,-0.0042839981615543365,0.5205392241477966,0.46408402919769287,-0.00818781927227974,0.5229847431182861,0.450183629989624,-0.010592477396130562,0.5142766237258911,0.517600953578949,-0.0035330550745129585,0.5079249739646912,0.4807112216949463,-0.008861756883561611,0.5130710005760193,0.46263715624809265,-0.010905263014137745,0.5197705626487732,0.4516664147377014,-0.011601928621530533,0.5096327662467957,0.5278581380844116,-0.008618852123618126,0.5243827104568481,0.5016385912895203,-0.01692752167582512,0.5337909460067749,0.5173307657241821,-0.0151042016223073,0.5370129346847534,0.533881425857544,-0.011444563046097755,0.5114761590957642,0.5408042669296265,-0.01422041654586792,0.5278763771057129,0.5207609534263611,-0.01957915909588337,0.5346463918685913,0.5331633687019348,-0.01663975790143013,0.5363654494285583,0.5471409559249878,-0.013079758733510971,0
0.4180491864681244,0.6703116297721863,6.703328558899102e-09,0.39980483055114746,0.6487164497375488,-0.025759242475032806,0.39898383617401123,0.6303084492683411,-0.05279901251196861,0.39863133430480957,0.6245747208595276,-0.07239449769258499,0.4017203450202942,0.6327818632125854,-0.09303003549575806,0.42482811212539673,0.618818998336792,-0.09007876366376877,0.44621631503105164,0.6086299419403076,-0.12337025254964828,0.44330090284347534,0.6196889281272888,-0.1442563384771347,0.43498295545578003,0.6347650289535522,-0.15821832418441772,0.44371601939201355,0.6408184766769409,-0.08521980792284012,0.46427392959594727,0.6361777186393738,-0.11455429345369339,0.4639008641242981,0.6448872685432434,-0.12130478769540787,0.4572507441043854,0.6552940011024475,-0.1281755566596985,0.4555893540382385,0.6672670245170593,-0.0784536674618721,0.4689033329486847,0.663061797618866,-0.10238324105739594,0.4599723517894745,0.6678345203399658,-0.10202156007289886,0.4481794238090515,0.6690115928649902,-0.10202380269765854,0.4605039954185486,0.6886711120605469,-0.07249314337968826,0.4689270257949829,0.6826261878013611,-0.08785595744848251,0.4634709060192108,0.6789255142211914,-0.0883261188864708,0.4541237950325012,0.6750267148017883,-0.08979293704032898,0
0.2870251536369324,0.8540392518043518,8.518158551851229e-07,0.26387834548950195,0.8124180436134338,-0.1294712871313095,0.2940698266029358,0.7464249134063721,-0.15927213430404663,0.3801185190677643,0.6814018487930298,-0.17014028131961823,0.4397205710411072,0.6225408911705017,-0.17330150306224823,0.21152853965759277,0.6308273673057556,-0.07482630014419556,0.18359987437725067,0.517868161201477,-0.11632102727890015,0.172962948679924,0.44724345207214355,-0.14564867317676544,0.1778493970632553,0.38940924406051636,-0.1638670116662979,0.29780077934265137,0.6362546682357788,-0.0328887403011322,0.32241305708885193,0.5216968059539795,-0.0747738853096962,0.369272917509079,0.4548909068107605,-0.11652401834726334,0.41218969225883484,0.4018423557281494,-0.1414392739534378,0.3620571494102478,0.666038453578949,-0.0060268584638834,0.4375752806663513,0.6286990642547607,-0.10257803648710251,0.4563177227973938,0.6860113143920898,-0.16783994436264038,0.4470485746860504,0.7330151796340942,-0.18486060202121735,0.4066072404384613,0.7039673924446106,0.015086243860423565,0.472146600484848,0.681758463382721,-0.08032669126987457,0.4824237823486328,0.7229506373405457,-0.1264754831790924,0.4610556662082672,0.7634689807891846,-0.13978520035743713,0
0.43918731808662415,0.3570818305015564,-5.957646180831944e-07,0.49816790223121643,0.43246424198150635,0.011022130027413368,0.5568832159042358,0.4516889750957489,0.009572411887347698,0.5931357145309448,0.4567723870277405,0.003076418535783887,0.6180582046508789,0.4588736593723297,-0.0003232628805562854,0.6029866337776184,0.3339381515979767,0.006511399056762457,0.6017333269119263,0.4479978680610657,-0.014169178903102875,0.5679084062576294,0.47020572423934937,-0.029921870678663254,0.5518700480461121,0.4591633379459381,-0.04195467010140419,0.5992417931556702,0.31621021032333374,-0.010895649902522564,0.5899739861488342,0.4567875564098358,-0.02977622114121914,0.5526049733161926,0.4611089527606964,-0.037091806530952454,0.5353226065635681,0.4373551905155182,-0.042579617351293564,0.5853106379508972,0.32051095366477966,-0.029378648847341537,0.5660064220428467,0.4591124355792999,-0.044429048895835876,0.5310429334640503,0.45698657631874084,-0.04387626051902771,0.5199990272521973,0.4270351529121399,-0.04481145739555359,0.564516544342041,0.3386889100074768,-0.04827168211340904,0.5412895679473877,0.45714691281318665,-0.05908987671136856,0.5159586071968079,0.45928266644477844,-0.06109435483813286,0.5112107992172241,0.43268561363220215,-0.06329924613237381,0
0.42026984691619873,0.6408903002738953,-7.324720172618981e-07,0.4530021548271179,0.5691971778869629,-0.05924621596932411,0.5069065093994141,0.5106032490730286,-0.09454546868801117,0.5454606413841248,0.4647841155529022,-0.12621226906776428,0.5650030970573425,0.4153444766998291,-0.15350045263767242,0.5976069569587708,0.589864194393158,-0.05819109082221985,0.6306685209274292,0.5942469239234924,-0.12876079976558685,0.5705406069755554,0.5859599709510803,-0.17815764248371124,0.5300628542900085,0.5792855024337769,-0.2064594179391861,0.5833850502967834,0.6434502601623535,-0.057652547955513,0.6297191381454468,0.648335337638855,-0.14595071971416473,0.5547407865524292,0.6299949288368225,-0.19097012281417847,0.5094143748283386,0.6212937235832214,-0.20996908843517303,0.5652853846549988,0.6901026964187622,-0.065153568983078,0.6031596064567566,0.6960137486457825,-0.14518438279628754,0.5388624668121338,0.6728248596191406,-0.16118212044239044,0.4963744282722473,0.6614659428596497,-0.15680965781211853,0.5455098152160645,0.7321717739105225,-0.07634413242340088,0.5752220153808594,0.7362579703330994,-0.12770749628543854,0.5297317504882812,0.715268611907959,-0.13369709253311157,0.49896976351737976,0.699910581111908,-0.13032113015651703,0
0.5391952395439148,0.9853548407554626,8.98080045885763e-08,0.5386042594909668,0.9366248250007629,-0.012901712208986282,0.5131223797798157,0.909125804901123,-0.016437936574220657,0.48317384719848633,0.9021297097206116,-0.016876963898539543,0.4618014991283417,0.9102604389190674,-0.015419749543070793,0.4783523380756378,0.9434565305709839,-0.01265315804630518,0.4486321806907654,0.9345507025718689,-0.01544359140098095,0.45617303252220154,0.9238936305046082,-0.014522157609462738,0.46949562430381775,0.9229744672775269,-0.01208751555532217,0.47445374727249146,0.9767678380012512,-0.006357860751450062,0.4424075484275818,0.9685266017913818,-0.005827822722494602,0.450553297996521,0.9568630456924438,-0.002675569150596857,0.4629945456981659,0.9573971033096313,0.00010685637971619144,0.47648319602012634,1.002730369567871,-0.0009348237654194236,0.4505135715007782,0.9951887130737305,-0.0011692435946315527,0.4574914574623108,0.9851050972938538,0.0026707276701927185,0.46832454204559326,0.9862215518951416,0.00564172537997365,0.48151805996894836,1.020889401435852,0.003570988541468978,0.4609508812427521,1.0148576498031616,0.0027667901013046503,0.4658229649066925,1.0090292692184448,0.005783804692327976,0.4738491475582123,1.0099681615829468,0.008855659514665604,0
